reviewer_id,week,capability_estimate,interval_lo,interval_hi,capability_prob,n_evidence,committed_frac
C009,22,-0.2677781915984769,-0.46426207558601373,-0.07129430761094005,0.4334526268546456,25.0,0.621837448544721
C009,23,-0.27019783642036876,-0.46750001529782503,-0.0728956575429125,0.43285852712659084,25.0,0.48742070611247384
C009,24,-0.2788440348443831,-0.4770502415732704,-0.08063782811549575,0.4307371990729579,25.0,0.34383464486225135
C010,1,-0.2747430152562584,-0.684390706750244,0.13490467623772728,0.43174306430711634,5.531817983362127,0.07294371349343462
C010,2,-0.29240094993116356,-0.7016195259100907,0.11681762604776358,0.4274161766431406,6.932824174188827,0.1396582940089917
C010,3,-0.3083907563625647,-0.7172200924675367,0.10043857974240739,0.4235075855065943,7.770576505438709,0.1795512621637481
C010,4,-0.32902108379300843,-0.737536726211264,0.07949455862524712,0.4184788275966502,8.253077612624399,0.06961542292357772
C010,5,-0.3493480395649906,-0.757592126696195,0.058896047566213805,0.4135405287127501,2.8842168551115908,0.07850903562964962
C010,6,-0.3718900569604876,-0.7798652673562251,0.03608515343524987,0.40808439624052023,4.580921640201591,0.027662935247694816
C010,7,-0.39231177732545125,-0.8000645049042401,0.015440950253337637,0.4031609114669223,6.495066890579586,0.07475334452897922
C010,8,-0.40984310673195795,-0.8174100961756063,-0.0022761172883096203,0.3989497418106934,7.006981074552886,0.14318957497870888
C010,9,-0.4292136013211618,-0.8366537026306698,-0.02177350001165379,0.3943141319377786,7.906525849309621,0.10034346575313798
C010,10,-0.44972875725338807,-0.8570447025407237,-0.042412811966052344,0.3894252583791211,7.415413616287545,0.07449545348881813
C010,11,-0.47216282811961613,-0.8793921850948361,-0.06493347114439613,0.38410445911711055,9.509959817926473,0.031872488620404635
C010,12,-0.48981383757007857,-0.8970425496261245,-0.08258512551403269,0.37993742374846673,6.10984029008649,0.1413563768221132
C010,13,-0.5119989638137202,-0.91926243944604,-0.10473548818140038,0.3747250387857345,6.716130031381896,0.03769105428325766
C010,14,-0.5298923895074467,-0.9371935011147454,-0.12259127790014784,0.3705419868212342,6.032068455443891,0.1378212934292678
C010,15,-0.5497764714781108,-0.9571327863881907,-0.14242015656803098,0.36591627086952183,5.055197313729437,0.09341805971497442
C010,16,-0.571796228892288,-0.9792205427320333,-0.16437191505254273,0.36082245780095523,3.9978584536548136,0.04535720243885517
C010,17,-0.5933946835725201,-1.00091951792029,-0.18586984922475014,0.3558563358983567,4.21885688030613,0.055402585468460434
C010,18,-0.6156357566195189,-1.0232652867875183,-0.2080062264515194,0.35077468002159984,5.825578736698362,0.04127893683491808
C010,19,-0.6358994599456251,-1.0436933137508344,-0.22810560614041597,0.34617405935533735,3.9443521715631125,0.08453705093752663
C010,20,-0.658757544597195,-1.0667469241319294,-0.25076816506246075,0.34101876712204565,4.524352235532383,0.02496915407297063
C010,21,-0.6815496139188593,-1.0897808291157423,-0.2733183987219763,0.3359155326265666,5.4968048235498355,0.024840241177491763
C010,22,-0.7038783041765325,-1.1124074777405424,-0.2953491306125227,0.33095291945897365,8.559858715188913,0.03293286559934776
C010,23,-0.7261830290947757,-1.1350951429368905,-0.3172709152526608,0.3260328936386048,5.576076217347813,0.028803810867390683
C010,24,-0.7402934343454248,-1.149623216691312,-0.3309636519995376,0.3229399810821531,6.288698639346337,0.22036244330609742
C011,1,-0.195786911621633,-0.5041049376146881,0.11253111437142213,0.451209029329343,12.754392605492257,0.4897663585621774
C011,2,-0.19261292480211992,-0.5003748945321039,0.11514904492786407,0.45199509124303505,15.93499243701609,0.6222913515423371
C011,3,-0.19432927196953684,-0.5016099301486208,0.11295138620954706,0.451569994853269,13.253316294409974,0.5105548456004155
C011,4,-0.19034921035785843,-0.497242044574553,0.11654362385883618,0.45255586388857316,16.67901245528656,0.638217932838546
C011,5,-0.190434695943055,-0.4970139138864778,0.11614452200036779,0.45253468500162447,14.102984065973974,0.5459576694155823
C011,6,-0.19209062178152886,-0.4983847976232133,0.11420355406015559,0.45212446660678174,13.790523458822793,0.5126314547314258
C011,7,-0.19770414743737508,-0.5037629968300845,0.10835470195533442,0.4507343290187143,11.161189408592985,0.42338289202470764
C011,8,-0.20333227425096956,-0.5092059082642635,0.10254135976232437,0.4493413472913961,11.76009259776389,0.42435185207669085
C011,9,-0.21575269526886592,-0.5214429596659376,0.08993756912820566,0.44627008847637506,7.427586979926074,0.2678161241635864
C011,10,-0.22476957205918685,-0.530332508392242,0.0807933642738683,0.4440429941939994,10.521116738623652,0.3418689426647115
C011,11,-0.23155838690038105,-0.5370690303038366,0.07395225650307446,0.44236769038070056,12.792527582467406,0.3896263791233703
C011,12,-0.23856309614455357,-0.5441045518696108,0.06697835958050363,0.4406404834246199,10.798919201306354,0.3825617044046241
C011,13,-0.24090903289916726,-0.5465097697531653,0.06469170395483087,0.4400623460394961,12.832720863610902,0.4930300359837876
C011,14,-0.2519552983713408,-0.5576957077486482,0.05378511100596661,0.43734229219846815,7.956095505095548,0.28983731271231455
C011,15,-0.263787980041137,-0.5697107608015157,0.042134800719241694,0.43443276784543405,8.250084047640087,0.2717427846800038
C011,16,-0.2733300509951604,-0.5794943623885283,0.032834260398207527,0.4320897557376401,8.045684314778349,0.32182737259113403
C011,17,-0.2818209435975421,-0.588255164962571,0.024613277767486785,0.4300074041296547,10.003832177493274,0.3479927033692728
C011,18,-0.29245131085340315,-0.5992066534126002,0.014304031705793807,0.42740385177969287,7.479141481211573,0.29916565924846295
C011,19,-0.2998590561447716,-0.6069662110613259,0.007248098771782618,0.4255919384466883,11.882204375995164,0.3753430655235792
C011,20,-0.30892034154302095,-0.6164574224706003,-0.0013832606154415839,0.4233782931023157,9.707964353224861,0.33512888492282006
C011,21,-0.32063979606273485,-0.6286543167379697,-0.012625275387499968,0.4205198325662202,6.860261268431656,0.2744104507372662
C011,22,-0.3338427746381642,-0.6423806616064439,-0.02530488766988448,0.4173059117139992,7.499468474626196,0.23910732498374768
C011,23,-0.3463722634098887,-0.6554783021715646,-0.03726622464821283,0.41426241330673286,7.105806013955449,0.25440858391481036
C011,24,-0.35805577730556976,-0.6677533746789506,-0.04835817993218894,0.4114302887713582,7.619678694701228,0.27581994561255113
C012,1,0.2699796950237241,-0.10711881796503436,0.6470782080124826,0.5670879201165904,15.87913956812917,0.6034408507882248
C012,2,0.27788021668643137,-0.09871309782471654,0.6544735311975793,0.5690264543872782,18.566633335942527,0.731943055664272
C012,3,0.27690717914631824,-0.09927382020133585,0.6530881784939724,0.5687878151774798,13.630406920003661,0.5262669550001525
C012,4,0.2771947903891114,-0.09867322753874552,0.6530628083169683,0.5688583556837222,14.23598561885543,0.551499400785643
C012,5,0.27148046256340225,-0.10414047426294532,0.6471013993897499,0.5674563202025285,10.322969293325428,0.41291877173301716
C012,6,0.2665535250076234,-0.10882263722035374,0.6419296872356006,0.5662466055239178,12.498852701423383,0.43176603188288093
C012,7,0.25970153885933644,-0.11546830239117778,0.6348713801098507,0.5645629220289423,10.333099622536269,0.3888791509390111
C012,8,0.2564509074383089,-0.11851489018970857,0.6314167050663264,0.5637636469708456,12.350611575064127,0.4729421489610053
C012,9,0.25387446747660947,-0.12092908103137778,0.6286780159845967,0.5631299085148876,12.762250523505433,0.49009377181272634
C012,10,0.24832802182418157,-0.12634946257623464,0.6230055062245978,0.561764927380759,10.576755467566246,0.4230702187026498
C012,11,0.24407987671779055,-0.13047381452012854,0.6186335679557097,0.5607188244695755,11.344110228334003,0.4537644091333602
C012,12,0.23696280749276202,-0.13756141039099348,0.6114870253765176,0.5589650457255116,10.166464464387513,0.3819360193494796
C012,13,0.22641044689536888,-0.14814422051068105,0.6009651143014187,0.556362049348565,8.940246890769881,0.30174986481608185
C012,14,0.21486357509956616,-0.15973159560433314,0.5894587458034655,0.5535101878030898,7.717499492215784,0.2798958121756577
C012,15,0.20141744599839695,-0.1732521445867901,0.576087036583584,0.5501848138486406,7.440655334927914,0.2365502319533876
C012,16,0.19295631876320105,-0.18179333648432275,0.5677059740107249,0.548089964502774,8.82312920938566,0.35292516837542637
C012,17,0.1891155308519012,-0.1857680173706927,0.5639990790744951,0.5471384753291293,13.1040731680229,0.45927605309195
C012,18,0.18320262908694318,-0.1918772698297334,0.5582825280036198,0.5456729843681587,10.298760281464325,0.41195041125857307
C012,19,0.17478730983614532,-0.2004914734849243,0.550066093157215,0.5435859192398752,12.092426685636504,0.35462133428182524
C012,20,0.16766271043686987,-0.20790066275620506,0.5432260836299447,0.5418177626317561,12.644803648137394,0.38224018240686974
C012,21,0.16051435518202176,-0.21537931671248842,0.5364080270765319,0.5400426512554973,10.199760952636819,0.38332337302653413
C012,22,0.15070161813858737,-0.22559482755075974,0.5269980638279345,0.5376042623284699,8.672435781502667,0.31968482422927785
C012,23,0.1414011532057545,-0.23533646388370286,0.5181387702952118,0.5352915055157084,8.310728331971978,0.33242913327887913
C012,24,0.12437054143438553,-0.25284272972712424,0.5015838125958954,0.5310526187664537,4.705464928572341,0.15439437202384754
C013,1,-1.0401822882182965,-1.2135570122434018,-0.8668075641931913,0.2611148228124914,25.0,0.36856627064957714
C013,2,-1.0504198058664287,-1.2227921491203668,-0.8780474626124907,0.25914449471743717,25.0,0.3076948085048769
C013,3,-1.0645963140757504,-1.2360655012027686,-0.8931271269487322,0.25643207335351814,25.0,0.21461310512402917
C013,4,-1.075377431522965,-1.2460391769013466,-0.9047156861445833,0.25438179116043624,25.0,0.29458123857338114
C013,5,-1.088621709378748,-1.2585740662300335,-0.9186693525274624,0.25187790834507146,25.0,0.22895781940548188
C013,6,-1.105262542612609,-1.2745665379093585,-0.9359585473158596,0.2487551516127534,25.0,0.16030580133886538
C013,7,-1.1235869576226623,-1.2923368720376562,-0.9548370432076684,0.24534654606288853,25.0,0.11159621934468586
C013,8,-1.1320819254165624,-1.3003716536820962,-0.9637921971510285,0.2437770936197469,25.0,0.32993223990235426
C013,9,-1.150129431065809,-1.3180563702769228,-0.9822024918546952,0.2404654427322068,25.0,0.10601682979105548
C013,10,-1.1693723334682316,-1.3370296374648127,-1.0017150294716504,0.23696845668744174,25.0,0.08052847009889601
C013,11,-1.1893165813622,-1.356781317799308,-1.021851844925092,0.2333811869323904,25.0,0.07252172432769487
C013,12,-1.2029221143388897,-1.3702872421105337,-1.0355569865672458,0.23095579654288612,25.0,0.21112362430394419
C013,13,-1.2182725241606818,-1.3856348624621408,-1.0509101858592227,0.2282405971013248,25.0,0.16744655608979922
C013,14,-1.2387206807866338,-1.4061770100822852,-1.0712643514909823,0.22465874825798812,25.0,0.04580262240007156
C013,15,-1.2557273954618204,-1.423366570055737,-1.088088220867904,0.22171027406886196,25.0,0.1313917058629363
C013,16,-1.273091781277307,-1.4410067630119419,-1.1051767995426722,0.21872844953753276,25.0,0.12679063604262145
C013,17,-1.294000740331379,-1.4622886447007306,-1.1257128359620272,0.21517641384390387,25.0,0.04433968623327859
C013,18,-1.314606734382564,-1.4833516549733143,-1.1458618137918137,0.2117169917931278,25.0,0.05943777516478539
C013,19,-1.3266674238256198,-1.495953943125359,-1.1573809045258805,0.20971114669001464,25.0,0.24699115298993038
C013,20,-1.3460047556448957,-1.5159297025585288,-1.1760798087312627,0.20652431294776832,25.0,0.08140964437533231
C013,21,-1.3649998594390131,-1.5356619817353037,-1.1943377371427226,0.20342889568635303,25.0,0.08747805820159393
C013,22,-1.3822959958914065,-1.5537864642166568,-1.2108055275661562,0.20064050587617493,25.0,0.1339794085793421
C013,23,-1.401103622270139,-1.5735181671560228,-1.2286890773842551,0.19764104165760146,25.0,0.10438826989836231
C013,24,-1.4220122782865574,-1.5954500727024554,-1.2485744838706594,0.1943463156558351,25.0,0.052484112027977495
C014,1,-0.8882196742579151,-1.0920401875359207,-0.6843991609799096,0.29147736075597325,20.133798603480166,0.743884137025272
C014,2,-0.8841348848564154,-1.0870940872069712,-0.6811756825058597,0.29232166253333547,16.53433274252522,0.647263864271884
C014,3,-0.8781893964461265,-1.0803386190746809,-0.676040173817572,0.29355312090018454,17.393948701633192,0.6957579480653276
C014,4,-0.8706102579248824,-1.0720071329242076,-0.6692133829255573,0.2951273358896858,19.248888275326177,0.7385858306966444
C014,5,-0.8597634831315921,-1.0604904510941127,-0.6590365151690716,0.2973887631759416,20.959813170706184,0.8163551441230082
C014,6,-0.8520026035225152,-1.052158866523939,-0.6518463405210915,0.2990129345401654,19.574264198580543,0.7416316285038353
C014,7,-0.837710718563407,-1.0373756792340887,-0.6380457578927252,0.30201715207737345,23.017278965337816,0.8956462613335693
C014,8,-0.8268826715312521,-1.0261284323456024,-0.6276369107169018,0.30430461606430204,21.08219992769679,0.8219181785316724
C014,9,-0.8190039113991421,-1.0178959807913692,-0.6201118420069149,0.3059751427541772,19.717899204639107,0.7599045093017774
C014,10,-0.8127641047556179,-1.0113488140966045,-0.6141793954146313,0.30730179471120467,19.305264588487,0.7288221232612857
C014,11,-0.8045208702327568,-1.0028883793769081,-0.6061533610886054,0.3090592923821553,20.20757224686874,0.7717891546127971
C014,12,-0.7968613261992844,-0.9951071629927394,-0.5986154894058294,0.31069731164956016,20.050506237561013,0.7525253118780507
C014,13,-0.7908316973447821,-0.9890453862044332,-0.592618008485131,0.3119901157733143,18.986367984392864,0.7136365706853743
C014,14,-0.7944563793651189,-0.9927270421400277,-0.5961857165902101,0.311212600210433,14.709391666357318,0.4854695833178658
C014,15,-0.7941301413967489,-0.9925050228924066,-0.5957552599010911,0.3112825366654736,15.88712144107938,0.5660534019561609
C014,16,-0.780330234984654,-0.9788536469286664,-0.5818068230406417,0.3142487172263106,22.542213232561227,0.882962534883868
C014,17,-0.7765765544760136,-0.9753316655607046,-0.5778214433913226,0.3150581855435624,18.08663518588033,0.6543317592940164
C014,18,-0.7686701121093733,-0.9677371372963723,-0.5696030869223743,0.3167668579075469,19.73028171697598,0.7490610341417133
C014,19,-0.7615889681687364,-0.9610614868307499,-0.562116449506723,0.3183013834795599,19.201717232959076,0.7238912968075752
C014,20,-0.7484301570455988,-0.9483961568070384,-0.5484641572841592,0.32116345791787015,22.657389087424196,0.8621993580837763
C014,21,-0.7349723683780215,-0.9355186860934828,-0.5344260506625602,0.3241045252493573,22.187564361258573,0.8721620164208445
C014,22,-0.7302308969159702,-0.9314644332185211,-0.5289973606134193,0.3251440607240489,17.549103769428257,0.6613228986103753
C014,23,-0.7157171909059211,-0.9177146519901777,-0.5137197298216646,0.32833678294831714,22.63115339691447,0.887197780805451
C014,24,-0.7066678924514067,-0.9095102230418471,-0.5038255618609663,0.3303355317614621,20.537370936797302,0.7651247861472266
C015,1,0.510877778430128,0.19781260818715413,0.823942948673102,0.6250122236697142,21.55064842361483,0.8562770176506181
C015,2,0.5286789088370606,0.21610603248109583,0.8412517851930253,0.629174935756167,24.00502951948895,0.9547740690676796
C015,3,0.5436186863896483,0.231536820280061,0.8557005524992356,0.6326538141640962,22.22926434782692,0.8891705739130767
C015,4,0.5586566756438294,0.2470302360990484,0.8702831151886103,0.6361416640091198,22.455320919584896,0.893971704982704
C015,5,0.5720292774330225,0.2608280911806262,0.8832304636854187,0.6392312883500063,21.73001974345733,0.85782694536771
C015,6,0.5849872161040459,0.2741103131173497,0.8958641190907422,0.6422141555413727,21.579723745515803,0.8445328975234456
C015,7,0.5981337663488289,0.2875006351882633,0.9087668975093944,0.6452292254085283,21.80676478399711,0.8479411801903387
C015,8,0.6152648513983917,0.3048742476080186,0.9256554551887648,0.6491408483889223,23.759658610221923,0.9409361242962822
C015,9,0.630373509430091,0.32022419251164935,0.9405228263485326,0.6525741494975571,22.684644723867738,0.8947565783576242
C015,10,0.6422727065576792,0.33230765933625883,0.9522377537790996,0.6552670281816779,20.89685461595166,0.8216023746065939
C015,11,0.6564773619646378,0.3466464249065899,0.9663082990226857,0.6584686333112967,22.0345140929766,0.8764380872073584
C015,12,0.667303583038826,0.3575132653306766,0.9770939007469753,0.6608991236561204,20.286778609570565,0.7950773308508942
C015,13,0.6820941583093547,0.3722880862986538,0.9919002303200557,0.664205931458508,22.528337388786742,0.8876516994903064
C015,14,0.6994556236943681,0.3895290365764793,1.009382210812257,0.6680670658847147,23.622008167508962,0.9425836736462068
C015,15,0.7161835955057767,0.40610586042512853,1.0262613305864248,0.6717660658331895,23.255805568837335,0.9302322227534934
C015,16,0.7292469083163652,0.4189432829504706,1.0395505336822597,0.6746399900454045,21.429255209511812,0.8447502265005136
C015,17,0.743720146511632,0.4331278746013898,1.0543124184218742,0.677808813623569,22.179513226670252,0.8773701402900109
C015,18,0.7600783775785861,0.44914127295183665,1.0710154822053355,0.6813707501677554,23.044332065502015,0.9217732826200806
C015,19,0.7742936169169233,0.46296475239631624,1.0856224814375304,0.6844489565880207,21.965085025493007,0.8735452093955418
C015,20,0.791116445507122,0.47929654572824765,1.1029363452859964,0.6880710027975111,23.30494307953809,0.9293726283140872
C015,21,0.8053764627196847,0.49303470319577847,1.1177182222435909,0.6911233823917048,22.184591656834233,0.8720268934924651
C015,22,0.8167934176773242,0.5039224873206825,1.1296643480339659,0.6935552480579947,20.765856938107316,0.8075389517321507
C015,23,0.8303113217776448,0.5168915457221424,1.1437310978331472,0.696420753152359,21.45087229563349,0.8580348918253397
C015,24,0.8410391545824851,0.5270396649929021,1.1550386441720681,0.6986840288214181,20.493893644998717,0.795176983863578
R000,1,-0.3254492068347776,-0.647339032801215,-0.003559380868340234,0.41934831146298196,16.903568285006273,0.662648678541928
R000,2,-0.3348075683570628,-0.656159870394766,-0.013455266319359727,0.4170713295787702,8.381654042994956,0.33526616171979834
R000,3,-0.3382231983129619,-0.6590394255081542,-0.01740697111776962,0.41624114789755945,11.841073653618572,0.47364294614474284
R000,4,-0.3487575431885109,-0.6691200615310657,-0.02839502484595602,0.4136837460122884,8.372745857899345,0.3071977440791393
R000,5,-0.3516250461540186,-0.671582851203075,-0.03166724110496211,0.41298840717067586,13.165610827009477,0.48546134030475985
R000,6,-0.3582322048940635,-0.6778600863129162,-0.03860432347521081,0.41138756654468656,9.993851738801517,0.39975406955206066
R000,7,-0.3630235934338983,-0.6823778604209554,-0.04366932644684124,0.4102278367880904,12.18480593378759,0.4428176492951125
R000,8,-0.37087538600334624,-0.6900465792635089,-0.05170419274318361,0.4083295143940215,9.842695794850595,0.3684456581187748
R000,9,-0.3764471975275078,-0.6954704855352338,-0.05742390951978177,0.4069840748000137,11.169496829240275,0.4237290345516782
R000,10,-0.38407124252783315,-0.7030151878703468,-0.06512729718531951,0.4051453393598995,9.405850547473708,0.37623402189894833
R000,11,-0.38681024104311024,-0.7057345627325259,-0.06788591935369459,0.40448540548238965,12.23193550272418,0.4892774201089673
R000,12,-0.39181219298014547,-0.7108023188690092,-0.0728220670912817,0.403281128360153,10.882855811653105,0.4353142324661242
R000,13,-0.3963310530770484,-0.7153883895616546,-0.0772737165924422,0.40219416211214915,11.733844461321187,0.4472435192217162
R000,14,-0.4063501942494787,-0.7255280486411304,-0.08717233985782702,0.3997875981393447,8.729918135759661,0.3220799223233192
R000,15,-0.415347642825739,-0.7347083828908892,-0.09598690276058874,0.397630552566643,9.259451917767286,0.3441438299069702
R000,16,-0.4284086399828513,-0.7480095257886288,-0.10880775417707372,0.3945063976007503,6.256441098036288,0.2502576439214515
R000,17,-0.4420644917464069,-0.7619376030945417,-0.12219138039827204,0.3912491522924837,6.699854348565507,0.23749393119022955
R000,18,-0.4624619582647112,-0.7826597402589629,-0.1422641762704595,0.3864019416797751,2.8913406559328365,0.0788058606638682
R000,19,-0.47364480839138573,-0.7941879731111949,-0.15310164367157658,0.38375392994606183,8.005757552761477,0.2919065646983949
R000,20,-0.4834103129661586,-0.8043592187729067,-0.16246140715941043,0.3814471535070949,8.074727064418143,0.3229890825767257
R000,21,-0.4969180089570214,-0.8183326714318674,-0.17550334648217536,0.37826522102015175,7.397129610096166,0.23465780913461595
R000,22,-0.5142313096927195,-0.8361574625983927,-0.19230515678704618,0.37420213279274767,4.521515532065756,0.14672981383607317
R000,23,-0.5318267764642532,-0.8542901879506701,-0.2093633649778363,0.37009092229972873,4.382500006526853,0.1409375002719522
R000,24,-0.5506263392800811,-0.8736597642966129,-0.22759291426354938,0.36571910570128624,3.6926539078306666,0.11219391282627776
R001,1,0.7306297839123228,0.4419256375742292,1.0193339302504163,0.6749434591094072,25.0,0.6245873141042945
R001,2,0.7383434760834039,0.45024937346977184,1.026437578697036,0.6766335139121042,25.0,0.7282114990496347
R001,3,0.7476650236498592,0.4601527972975535,1.035177250002165,0.6786697067981766,25.0,0.7677834731317873
R001,4,0.7562908251004103,0.4693323733693593,1.0432492768314614,0.6805478906282205,25.0,0.7540239562022042
R001,5,0.7610883435402221,0.4745876037617898,1.0475890833186545,0.6815899782988938,25.0,0.6614767557324879
R001,6,0.7682068994209916,0.4821109567069863,1.054302842134997,0.6831328824933657,25.0,0.7164009091837762
R001,7,0.77146942604399,0.48570285266760477,1.0572359994203753,0.6838386743448038,25.0,0.6258835482741741
R001,8,0.7707986528690225,0.485286114544872,1.0563111911931728,0.683693633062586,25.0,0.5335235537826146
R001,9,0.7744580049018475,0.4891467920738076,1.0597692177298872,0.6844844597953909,25.0,0.6350963651883798
R001,10,0.771514397787167,0.4863089572042846,1.0567198383700496,0.6838483973055793,25.0,0.47811083868462995
R001,11,0.772480875691207,0.4873060120193877,1.0576557393630264,0.6840573124656194,25.0,0.5678059094128232
R001,12,0.7793728058952731,0.49417588251119526,1.064569729279351,0.6855449235093917,25.0,0.7063340082462023
R001,13,0.7858838477814567,0.500589703851418,1.0711779917114954,0.6869468302883608,25.0,0.6962386718996042
R001,14,0.7913266259912101,0.5058600494339125,1.0767932025485076,0.6881161119039672,25.0,0.670387859896798
R001,15,0.7895241412180263,0.5038844420078268,1.0751638404282258,0.6877291453433435,25.0,0.5031595353522534
R001,16,0.7888275742332543,0.5029394388136748,1.074715709652834,0.6875795326142418,25.0,0.5274330293955911
R001,17,0.7910274430886456,0.5048154975419576,1.0772393886353335,0.6880518999511758,25.0,0.5934695671913484
R001,18,0.7918264483512112,0.505262747656251,1.0783901490461714,0.6882233698573311,25.0,0.5632256729867834
R001,19,0.7873440487428898,0.5004006006481185,1.074287496837661,0.6872607620411045,25.0,0.4431531475942791
R001,20,0.7836277893130411,0.496251591215475,1.0710039874106072,0.6864614584174128,25.0,0.4620209450529514
R001,21,0.7841317608426372,0.4962947267133671,1.0719687949719074,0.6865699190859459,25.0,0.5620929703888767
R001,22,0.7797616228063322,0.49143561454913637,1.068087631063528,0.6856287359214583,25.0,0.4513494727982308
R001,23,0.7792094917700115,0.49029791842540116,1.0681210651146218,0.6855097163134054,25.0,0.5357333267590008
R001,24,0.7752768712590979,0.4857789592507382,1.0647747832674577,0.6846612799428755,25.0,0.4580654811470734
R002,1,-0.11797229005011989,-0.5503970141477339,0.3144524340474942,0.4705410856731469,3.7460551521894785,0.03391159782679445
R002,2,-0.13746006178625086,-0.5694454650890715,0.2945253415165697,0.4656889938534456,6.942771410451261,0.09713857052256306
R002,3,-0.1568427960914842,-0.5884511398969035,0.27476554771393513,0.460869484564786,5.164957040469469,0.09840713820315768
R002,4,-0.1779480447725199,-0.6091826645928682,0.2532865750478284,0.455630010245541,5.240946056726375,0.05909266936792267
R002,5,-0.1974070736590901,-0.6282712645688284,0.23345711725064822,0.4508078775095165,6.054780414077786,0.09784668638465645
R002,6,-0.21936951759973194,-0.6498741416288334,0.2111351064293695,0.4453764989370667,4.861039604851571,0.04100188594531292
R002,7,-0.23988018805826977,-0.6700605844228931,0.19030020830635347,0.4403158767136192,4.646279887190557,0.07483090396320714
R002,8,-0.26031743627965354,-0.6902236956839158,0.16958882312460877,0.43528567692998094,6.476812303751548,0.07384061518757742
R002,9,-0.2826564018637119,-0.712348515017323,0.14703571128989923,0.429802644428061,5.578193245122768,0.028909662256138346
R002,10,-0.3027783415189108,-0.7323163944377833,0.12675971139996167,0.42487843539337394,4.679724058628167,0.07635109357400766
R002,11,-0.32214348469319887,-0.7515336685541134,0.10724669916771573,0.4201534532118492,6.89484614210129,0.09474230710506445
R002,12,-0.3412747097128373,-0.7705873564335229,0.08803793700784834,0.4154998681037946,5.075626784255032,0.0943466720115924
R002,13,-0.3585635029485132,-0.7878343551286661,0.07070734923163968,0.41130734579330397,6.893400572471226,0.13778097964148697
R002,14,-0.3758342318653228,-0.8050888092802126,0.05342034554956715,0.4071320212903554,6.079645239074693,0.13998387450339517
R002,15,-0.3945612432553609,-0.823843257167334,0.034720770656612165,0.40261975815742795,7.142983570449446,0.10714917852247234
R002,16,-0.4136215806588379,-0.8429936672022463,0.015750505884570498,0.3980440527945741,8.789206509567729,0.09940036164265154
R002,17,-0.4346098529940531,-0.8640813917654361,-0.005138314222670082,0.3930260801784833,3.290934906937282,0.05612760464944704
R002,18,-0.4546107475917157,-0.8841871000315185,-0.025034395151913025,0.3882650803817279,6.594591801513064,0.0797295900756532
R002,19,-0.4716894836047923,-0.9014096575906987,-0.04196930961888584,0.384216443529343,8.832100104475883,0.14905790023557272
R002,20,-0.4892802596426955,-0.9192117755643925,-0.059348743720998576,0.3800631347430436,6.907264848546557,0.13844118326412178
R002,21,-0.5057072600020817,-0.9359073983338857,-0.07550712167027757,0.376200381885462,9.154759559863816,0.16603997683493768
R002,22,-0.5267399757396142,-0.9573033485605522,-0.09617660291867608,0.3712775573528604,6.1373785711729445,0.05686892855864719
R002,23,-0.545968647982252,-0.9768983656368465,-0.11503893032765744,0.36680021823924197,6.986769324079754,0.09933846620398767
R002,24,-0.5642499521738236,-0.9955877555802334,-0.13291214876741375,0.3625646742044868,5.708871248712474,0.12313051130511245
R003,1,0.2768015115077016,-0.07568120372803783,0.6292842267434411,0.5687618980737449,15.523733238155971,0.5879884016589552
R003,2,0.2747311570177734,-0.07723757952373184,0.6266998935592787,0.5682540263785507,13.058848836188616,0.5024520348411924
R003,3,0.2827996073259609,-0.06868951670920725,0.634288731361129,0.5702324509155621,19.00327484178343,0.7392728192079752
R003,4,0.2862353225666112,-0.06477613866579296,0.6372467837990154,0.5710742287785364,15.815824217889624,0.6326329687155849
R003,5,0.2838846124864556,-0.06671349893857681,0.634482723911488,0.5704983300255554,12.986366447159153,0.4994319352982981
R003,6,0.2809416111762408,-0.06928231870212687,0.6311655410546084,0.5697770573306256,13.208398673231926,0.4873216814448664
R003,7,0.2775312815668208,-0.07238012705387581,0.6274426901875174,0.5689408811013547,13.482792827732787,0.47649058307876313
R003,8,0.2765474879946168,-0.07310839596422791,0.6262033719534615,0.5686995921811288,15.201852509570344,0.5334215480747782
R003,9,0.2696692227756026,-0.07973350170525051,0.6190719472564558,0.5670116978376303,10.541961386127992,0.39758172442199974
R003,10,0.26344865950402896,-0.08575799428016057,0.6126553132882184,0.5654838589261796,10.301779377661074,0.412071175106443
R003,11,0.25921848799150515,-0.08980279449578049,0.6082397704787907,0.5644441691459078,13.110430813304635,0.45956503696839257
R003,12,0.2567095411695261,-0.09220742787831765,0.6056265102173699,0.563827252800628,13.937409951463353,0.49715499779378886
R003,13,0.25634187442479406,-0.09253245537074717,0.6052162042203353,0.5637368318377836,15.037674598102743,0.5471670271864882
R003,14,0.2536200512115418,-0.09527296985974987,0.6025130722828335,0.5630673173905204,13.349429671820213,0.4934534639921831
R003,15,0.24798834783750487,-0.10098346021603807,0.5969601558910478,0.5616813029548747,11.807956547505947,0.4264328933698237
R003,16,0.24671224769956016,-0.10234095907961169,0.595765454478732,0.5613671082613464,14.14638582758546,0.5281037316341505
R003,17,0.2504076071649267,-0.09878773071649144,0.5996029450463449,0.5622768243575089,16.097819214336347,0.6439127685734539
R003,18,0.2439445295796737,-0.10547787579685261,0.5933669349562,0.5606854864056534,11.379670024896194,0.407811740212878
R003,19,0.23522836269784428,-0.11448689149428457,0.5849436168899731,0.5585374213506995,10.14613978859483,0.3541799908084709
