reviewer_id,week,case_id,domain,arm,independent_correct,source
C013,10,CASE034429,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034430,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034431,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034432,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034433,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034434,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034435,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034436,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034437,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034438,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034439,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034440,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034441,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034442,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034443,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034444,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034445,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034446,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034447,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034448,code_review,blind_first,1,blind_first_precommit
C013,10,CASE034449,code_review,blind_first,0,blind_first_precommit
C013,10,CASE034450,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034451,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034452,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034453,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034454,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034455,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034456,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034457,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034458,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034459,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034460,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034461,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034462,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034463,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034464,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034465,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034466,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034467,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034468,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034469,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034470,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034471,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034472,code_review,blind_first,1,blind_first_precommit
C013,11,CASE034473,code_review,blind_first,0,ai_not_shown
C013,11,CASE034474,code_review,blind_first,0,blind_first_precommit
C013,11,CASE034475,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034476,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034477,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034478,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034479,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034480,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034481,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034482,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034483,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034484,code_review,blind_first,1,ai_not_shown
C013,12,CASE034485,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034486,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034487,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034488,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034489,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034490,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034491,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034492,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034493,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034494,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034495,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034496,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034497,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034498,code_review,blind_first,0,blind_first_precommit
C013,12,CASE034499,code_review,blind_first,1,blind_first_precommit
C013,12,CASE034500,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034501,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034502,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034503,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034504,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034505,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034506,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034507,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034508,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034509,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034510,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034511,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034512,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034513,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034514,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034515,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034516,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034517,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034518,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034519,code_review,blind_first,0,ai_not_shown
C013,13,CASE034520,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034521,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034522,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034523,code_review,blind_first,1,blind_first_precommit
C013,13,CASE034524,code_review,blind_first,0,blind_first_precommit
C013,13,CASE034525,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034526,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034527,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034528,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034529,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034530,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034531,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034532,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034533,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034534,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034535,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034536,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034537,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034538,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034539,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034540,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034541,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034542,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034543,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034544,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034545,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034546,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034547,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034548,code_review,blind_first,0,blind_first_precommit
C013,14,CASE034549,code_review,blind_first,1,blind_first_precommit
C013,14,CASE034550,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034551,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034552,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034553,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034554,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034555,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034556,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034557,code_review,blind_first,1,ai_not_shown
C013,15,CASE034558,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034559,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034560,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034561,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034562,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034563,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034564,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034565,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034566,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034567,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034568,code_review,blind_first,0,blind_first_precommit
C013,15,CASE034569,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034570,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034571,code_review,blind_first,0,ai_not_shown
C013,15,CASE034572,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034573,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034574,code_review,blind_first,1,blind_first_precommit
C013,15,CASE034575,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034576,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034577,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034578,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034579,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034580,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034581,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034582,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034583,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034584,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034585,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034586,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034587,code_review,blind_first,0,ai_not_shown
C013,16,CASE034588,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034589,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034590,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034591,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034592,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034593,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034594,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034595,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034596,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034597,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034598,code_review,blind_first,0,blind_first_precommit
C013,16,CASE034599,code_review,blind_first,1,blind_first_precommit
C013,16,CASE034600,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034601,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034602,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034603,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034604,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034605,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034606,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034607,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034608,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034609,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034610,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034611,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034612,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034613,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034614,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034615,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034616,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034617,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034618,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034619,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034620,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034621,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034622,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034623,code_review,blind_first,1,blind_first_precommit
C013,17,CASE034624,code_review,blind_first,0,blind_first_precommit
C013,17,CASE034625,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034626,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034627,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034628,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034629,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034630,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034631,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034632,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034633,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034634,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034635,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034636,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034637,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034638,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034639,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034640,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034641,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034642,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034643,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034644,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034645,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034646,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034647,code_review,blind_first,1,blind_first_precommit
C013,18,CASE034648,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034649,code_review,blind_first,0,blind_first_precommit
C013,18,CASE034650,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034651,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034652,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034653,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034654,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034655,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034656,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034657,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034658,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034659,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034660,code_review,blind_first,0,ai_not_shown
C013,19,CASE034661,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034662,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034663,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034664,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034665,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034666,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034667,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034668,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034669,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034670,code_review,blind_first,1,ai_not_shown
C013,19,CASE034671,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034672,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034673,code_review,blind_first,1,blind_first_precommit
C013,19,CASE034674,code_review,blind_first,0,blind_first_precommit
C013,19,CASE034675,code_review,blind_first,1,ai_not_shown
C013,20,CASE034676,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034677,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034678,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034679,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034680,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034681,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034682,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034683,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034684,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034685,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034686,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034687,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034688,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034689,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034690,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034691,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034692,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034693,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034694,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034695,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034696,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034697,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034698,code_review,blind_first,0,blind_first_precommit
C013,20,CASE034699,code_review,blind_first,1,blind_first_precommit
C013,20,CASE034700,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034701,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034702,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034703,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034704,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034705,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034706,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034707,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034708,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034709,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034710,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034711,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034712,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034713,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034714,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034715,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034716,code_review,blind_first,1,ai_not_shown
C013,21,CASE034717,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034718,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034719,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034720,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034721,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034722,code_review,blind_first,1,blind_first_precommit
C013,21,CASE034723,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034724,code_review,blind_first,0,blind_first_precommit
C013,21,CASE034725,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034726,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034727,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034728,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034729,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034730,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034731,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034732,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034733,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034734,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034735,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034736,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034737,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034738,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034739,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034740,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034741,code_review,blind_first,1,ai_not_shown
C013,22,CASE034742,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034743,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034744,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034745,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034746,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034747,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034748,code_review,blind_first,1,blind_first_precommit
C013,22,CASE034749,code_review,blind_first,0,blind_first_precommit
C013,22,CASE034750,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034751,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034752,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034753,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034754,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034755,code_review,blind_first,0,ai_not_shown
C013,23,CASE034756,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034757,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034758,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034759,code_review,blind_first,0,ai_not_shown
C013,23,CASE034760,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034761,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034762,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034763,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034764,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034765,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034766,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034767,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034768,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034769,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034770,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034771,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034772,code_review,blind_first,0,blind_first_precommit
C013,23,CASE034773,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034774,code_review,blind_first,1,blind_first_precommit
C013,23,CASE034775,code_review,blind_first,0,ai_not_shown
C013,24,CASE034776,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034777,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034778,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034779,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034780,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034781,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034782,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034783,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034784,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034785,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034786,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034787,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034788,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034789,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034790,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034791,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034792,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034793,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034794,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034795,code_review,blind_first,0,blind_first_precommit
C013,24,CASE034796,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034797,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034798,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034799,code_review,blind_first,1,blind_first_precommit
C013,24,CASE034800,code_review,blind_first,1,blind_first_precommit
C014,1,CASE034804,code_review,withheld_ai,1,ai_not_shown
C014,1,CASE034808,code_review,withheld_ai,1,ai_not_shown
C014,1,CASE034815,code_review,withheld_ai,1,ai_not_shown
C014,1,CASE034821,code_review,withheld_ai,0,ai_not_shown
C014,1,CASE034824,code_review,withheld_ai,0,ai_not_shown
C014,1,CASE034825,code_review,withheld_ai,0,ai_not_shown
C014,2,CASE034845,code_review,withheld_ai,0,ai_not_shown
C014,4,CASE034877,code_review,withheld_ai,1,ai_not_shown
C014,4,CASE034879,code_review,withheld_ai,0,ai_not_shown
C014,4,CASE034880,code_review,withheld_ai,1,ai_not_shown
C014,5,CASE034901,code_review,withheld_ai,0,ai_not_shown
C014,5,CASE034906,code_review,withheld_ai,0,ai_not_shown
C014,5,CASE034919,code_review,withheld_ai,1,ai_not_shown
C014,6,CASE034926,code_review,withheld_ai,1,ai_not_shown
C014,6,CASE034929,code_review,withheld_ai,1,ai_not_shown
C014,6,CASE034932,code_review,withheld_ai,0,ai_not_shown
C014,6,CASE034933,code_review,withheld_ai,1,ai_not_shown
C014,7,CASE034951,code_review,withheld_ai,1,ai_not_shown
C014,7,CASE034952,code_review,withheld_ai,0,ai_not_shown
C014,7,CASE034953,code_review,withheld_ai,0,ai_not_shown
C014,7,CASE034962,code_review,withheld_ai,1,ai_not_shown
C014,7,CASE034964,code_review,withheld_ai,1,ai_not_shown
C014,7,CASE034967,code_review,withheld_ai,1,ai_not_shown
C014,8,CASE034981,code_review,withheld_ai,0,ai_not_shown
C014,8,CASE034997,code_review,withheld_ai,1,ai_not_shown
C014,8,CASE035000,code_review,withheld_ai,1,ai_not_shown
C014,9,CASE035005,code_review,withheld_ai,0,ai_not_shown
C014,9,CASE035013,code_review,withheld_ai,1,ai_not_shown
C014,9,CASE035021,code_review,withheld_ai,1,ai_not_shown
C014,10,CASE035036,code_review,withheld_ai,1,ai_not_shown
C014,10,CASE035039,code_review,withheld_ai,1,ai_not_shown
C014,10,CASE035043,code_review,withheld_ai,0,ai_not_shown
C014,10,CASE035046,code_review,withheld_ai,1,ai_not_shown
C014,11,CASE035055,code_review,withheld_ai,1,ai_not_shown
C014,11,CASE035070,code_review,withheld_ai,0,ai_not_shown
C014,11,CASE035071,code_review,withheld_ai,1,ai_not_shown
C014,11,CASE035074,code_review,withheld_ai,0,ai_not_shown
C014,12,CASE035079,code_review,withheld_ai,0,ai_not_shown
C014,12,CASE035080,code_review,withheld_ai,1,ai_not_shown
C014,12,CASE035084,code_review,withheld_ai,0,ai_not_shown
C014,12,CASE035085,code_review,withheld_ai,1,ai_not_shown
C014,12,CASE035096,code_review,withheld_ai,1,ai_not_shown
C014,13,CASE035103,code_review,withheld_ai,1,ai_not_shown
C014,13,CASE035105,code_review,withheld_ai,1,ai_not_shown
C014,13,CASE035108,code_review,withheld_ai,1,ai_not_shown
C014,13,CASE035122,code_review,withheld_ai,0,ai_not_shown
C014,14,CASE035127,code_review,withheld_ai,0,ai_not_shown
C014,14,CASE035135,code_review,withheld_ai,0,ai_not_shown
C014,14,CASE035140,code_review,withheld_ai,0,ai_not_shown
C014,14,CASE035147,code_review,withheld_ai,1,ai_not_shown
C014,14,CASE035149,code_review,withheld_ai,0,ai_not_shown
C014,15,CASE035152,code_review,withheld_ai,1,ai_not_shown
C014,15,CASE035157,code_review,withheld_ai,0,ai_not_shown
C014,15,CASE035160,code_review,withheld_ai,1,ai_not_shown
C014,15,CASE035175,code_review,withheld_ai,0,ai_not_shown
C014,16,CASE035183,code_review,withheld_ai,0,ai_not_shown
C014,16,CASE035190,code_review,withheld_ai,0,ai_not_shown
C014,16,CASE035192,code_review,withheld_ai,0,ai_not_shown
C014,16,CASE035199,code_review,withheld_ai,0,ai_not_shown
C014,17,CASE035206,code_review,withheld_ai,1,ai_not_shown
C014,17,CASE035207,code_review,withheld_ai,1,ai_not_shown
C014,17,CASE035209,code_review,withheld_ai,0,ai_not_shown
C014,17,CASE035211,code_review,withheld_ai,0,ai_not_shown
C014,17,CASE035214,code_review,withheld_ai,1,ai_not_shown
C014,18,CASE035232,code_review,withheld_ai,1,ai_not_shown
C014,18,CASE035233,code_review,withheld_ai,0,ai_not_shown
C014,18,CASE035244,code_review,withheld_ai,1,ai_not_shown
C014,18,CASE035250,code_review,withheld_ai,1,ai_not_shown
C014,19,CASE035252,code_review,withheld_ai,1,ai_not_shown
C014,19,CASE035257,code_review,withheld_ai,1,ai_not_shown
C014,19,CASE035270,code_review,withheld_ai,1,ai_not_shown
C014,19,CASE035274,code_review,withheld_ai,1,ai_not_shown
C014,20,CASE035280,code_review,withheld_ai,1,ai_not_shown
C014,20,CASE035282,code_review,withheld_ai,1,ai_not_shown
C014,20,CASE035285,code_review,withheld_ai,1,ai_not_shown
C014,20,CASE035290,code_review,withheld_ai,1,ai_not_shown
