reviewer_id,week,capability_estimate,interval_lo,interval_hi,deferred_rate,committed_rate,blind_sample_n
C011,13,-0.2409090328991672,-0.5465097697531653,0.0646917039548308,0.5,0.5,1
C011,14,-0.2519552983713408,-0.5576957077486482,0.0537851110059666,0.7083333333333334,0.2916666666666666,1
C011,15,-0.263787980041137,-0.5697107608015157,0.0421348007192416,0.7391304347826086,0.2608695652173913,2
C011,16,-0.2733300509951604,-0.5794943623885283,0.0328342603982075,0.72,0.28,0
C011,17,-0.2818209435975421,-0.588255164962571,0.0246132777674867,0.6521739130434783,0.3478260869565217,2
C011,18,-0.2924513108534031,-0.5992066534126002,0.0143040317057938,0.72,0.28,0
C011,19,-0.2998590561447716,-0.6069662110613259,0.0072480987717826,0.6190476190476191,0.3809523809523809,4
C011,20,-0.3089203415430209,-0.6164574224706003,-0.0013832606154415,0.6521739130434783,0.3478260869565217,2
C011,21,-0.3206397960627348,-0.6286543167379697,-0.0126252753874999,0.76,0.24,0
C011,22,-0.3338427746381642,-0.6423806616064439,-0.0253048876698844,0.782608695652174,0.217391304347826,2
C011,23,-0.3463722634098887,-0.6554783021715646,-0.0372662246482128,0.75,0.25,1
C011,24,-0.3580557773055697,-0.6677533746789506,-0.0483581799321889,0.75,0.25,1
C012,1,0.2699796950237241,-0.1071188179650343,0.6470782080124826,0.391304347826087,0.6086956521739131,2
C012,2,0.2778802166864313,-0.0987130978247165,0.6544735311975793,0.25,0.75,1
C012,3,0.2769071791463182,-0.0992738202013358,0.6530881784939724,0.4583333333333333,0.5416666666666667,1
C012,4,0.2771947903891114,-0.0986732275387455,0.6530628083169683,0.4166666666666667,0.5833333333333333,1
C012,5,0.2714804625634022,-0.1041404742629453,0.6471013993897499,0.64,0.36,0
C012,6,0.2665535250076234,-0.1088226372203537,0.6419296872356006,0.5909090909090909,0.409090909090909,3
C012,7,0.2597015388593364,-0.1154683023911777,0.6348713801098507,0.625,0.375,1
C012,8,0.2564509074383089,-0.1185148901897085,0.6314167050663264,0.5416666666666666,0.4583333333333333,1
C012,9,0.2538744674766094,-0.1209290810313777,0.6286780159845967,0.5,0.5,1
C012,10,0.2483280218241815,-0.1263494625762346,0.6230055062245978,0.56,0.4399999999999999,0
C012,11,0.2440798767177905,-0.1304738145201285,0.6186335679557097,0.56,0.4399999999999999,0
C012,12,0.236962807492762,-0.1375614103909934,0.6114870253765176,0.6666666666666666,0.3333333333333333,1
C012,13,0.2264104468953688,-0.148144220510681,0.6009651143014187,0.7391304347826086,0.2608695652173913,2
C012,14,0.2148635750995661,-0.1597315956043331,0.5894587458034655,0.75,0.25,1
C012,15,0.2014174459983969,-0.1732521445867901,0.576087036583584,0.8260869565217391,0.1739130434782608,2
C012,16,0.192956318763201,-0.1817933364843227,0.5677059740107249,0.64,0.36,0
C012,17,0.1891155308519012,-0.1857680173706927,0.5639990790744951,0.5454545454545454,0.4545454545454546,3
C012,18,0.1832026290869431,-0.1918772698297334,0.5582825280036198,0.6,0.4,0
C012,19,0.1747873098361453,-0.2004914734849243,0.550066093157215,0.65,0.35,5
C012,20,0.1676627104368698,-0.207900662756205,0.5432260836299447,0.65,0.35,5
C012,21,0.1605143551820217,-0.2153793167124884,0.5364080270765319,0.5833333333333334,0.4166666666666666,1
C012,22,0.1507016181385873,-0.2255948275507597,0.5269980638279345,0.6666666666666666,0.3333333333333333,1
C012,23,0.1414011532057545,-0.2353364638837028,0.5181387702952118,0.68,0.3199999999999999,0
C012,24,0.1243705414343855,-0.2528427297271242,0.5015838125958954,0.875,0.125,1
C013,1,-1.0401822882182965,-1.2135570122434018,-0.8668075641931913,0.6086956521739131,0.3913043478260869,25
C013,2,-1.0504198058664287,-1.2227921491203668,-0.8780474626124907,0.7083333333333334,0.2916666666666666,25
C013,3,-1.0645963140757504,-1.2360655012027686,-0.8931271269487322,0.7727272727272727,0.2272727272727273,25
C013,4,-1.075377431522965,-1.2460391769013466,-0.9047156861445832,0.7083333333333334,0.2916666666666666,25
C013,5,-1.088621709378748,-1.2585740662300335,-0.9186693525274624,0.7916666666666666,0.2083333333333333,25
C013,6,-1.105262542612609,-1.2745665379093585,-0.9359585473158596,0.8333333333333334,0.1666666666666666,25
C013,7,-1.1235869576226625,-1.2923368720376562,-0.9548370432076684,0.9130434782608696,0.0869565217391304,25
C013,8,-1.1320819254165624,-1.3003716536820962,-0.9637921971510284,0.68,0.3199999999999999,25
C013,9,-1.150129431065809,-1.3180563702769228,-0.9822024918546952,0.92,0.0799999999999999,25
C013,10,-1.1693723334682316,-1.3370296374648127,-1.0017150294716504,0.96,0.04,25
C013,11,-1.1893165813622,-1.356781317799308,-1.021851844925092,0.9583333333333334,0.0416666666666666,25
C013,12,-1.2029221143388895,-1.3702872421105337,-1.0355569865672458,0.875,0.125,25
C013,13,-1.2182725241606818,-1.3856348624621408,-1.0509101858592227,0.875,0.125,25
C013,14,-1.2387206807866338,-1.4061770100822852,-1.0712643514909823,1.0,0.0,25
C013,15,-1.2557273954618204,-1.423366570055737,-1.088088220867904,0.8695652173913043,0.1304347826086956,25
C013,16,-1.273091781277307,-1.441006763011942,-1.1051767995426722,0.9166666666666666,0.0833333333333333,25
C013,17,-1.294000740331379,-1.4622886447007306,-1.1257128359620272,1.0,0.0,25
C013,18,-1.314606734382564,-1.4833516549733143,-1.1458618137918135,1.0,0.0,25
C013,19,-1.3266674238256198,-1.495953943125359,-1.1573809045258805,0.7272727272727273,0.2727272727272727,25
C013,20,-1.3460047556448955,-1.5159297025585288,-1.1760798087312627,0.96,0.04,25
C013,21,-1.3649998594390131,-1.5356619817353037,-1.1943377371427226,0.9166666666666666,0.0833333333333333,25
C013,22,-1.3822959958914065,-1.5537864642166568,-1.2108055275661562,0.875,0.125,25
C013,23,-1.401103622270139,-1.5735181671560228,-1.2286890773842551,0.9090909090909092,0.0909090909090909,25
C013,24,-1.4220122782865574,-1.5954500727024554,-1.2485744838706594,1.0,0.0,25
C014,1,-0.8882196742579151,-1.0920401875359207,-0.6843991609799096,0.2105263157894736,0.7894736842105263,6
C014,2,-0.8841348848564154,-1.0870940872069712,-0.6811756825058597,0.375,0.625,1
C014,3,-0.8781893964461265,-1.0803386190746809,-0.676040173817572,0.32,0.6799999999999999,0
C014,4,-0.8706102579248824,-1.0720071329242076,-0.6692133829255573,0.2272727272727272,0.7727272727272727,3
C014,5,-0.8597634831315921,-1.0604904510941129,-0.6590365151690716,0.1363636363636363,0.8636363636363636,3
C014,6,-0.8520026035225152,-1.052158866523939,-0.6518463405210915,0.238095238095238,0.7619047619047619,4
C014,7,-0.837710718563407,-1.037375679234089,-0.6380457578927252,0.0526315789473684,0.9473684210526316,6
C014,8,-0.8268826715312521,-1.0261284323456024,-0.6276369107169018,0.1363636363636363,0.8636363636363636,3
C014,9,-0.8190039113991421,-1.0178959807913692,-0.6201118420069149,0.1818181818181818,0.8181818181818181,3
C014,10,-0.8127641047556179,-1.0113488140966045,-0.6141793954146313,0.238095238095238,0.7619047619047619,4
C014,11,-0.8045208702327568,-1.002888379376908,-0.6061533610886054,0.1904761904761904,0.8095238095238095,4
C014,12,-0.7968613261992844,-0.9951071629927394,-0.5986154894058294,0.25,0.75,5
C014,13,-0.7908316973447821,-0.9890453862044332,-0.592618008485131,0.238095238095238,0.7619047619047619,4
C014,14,-0.7944563793651189,-0.9927270421400276,-0.5961857165902101,0.55,0.4499999999999999,5
C014,15,-0.7941301413967489,-0.9925050228924066,-0.5957552599010911,0.4761904761904761,0.5238095238095238,4
C014,16,-0.780330234984654,-0.9788536469286664,-0.5818068230406417,0.0952380952380952,0.9047619047619048,4
C014,17,-0.7765765544760136,-0.9753316655607046,-0.5778214433913226,0.35,0.65,5
C014,18,-0.7686701121093733,-0.9677371372963725,-0.5696030869223743,0.238095238095238,0.7619047619047619,4
C014,19,-0.7615889681687364,-0.96106148683075,-0.562116449506723,0.2857142857142857,0.7142857142857143,4
C014,20,-0.7484301570455988,-0.9483961568070384,-0.5484641572841592,0.0588235294117647,0.9411764705882352,8
C014,21,-0.7349723683780215,-0.9355186860934828,-0.5344260506625602,0.0909090909090909,0.9090909090909092,3
C014,22,-0.7302308969159702,-0.9314644332185212,-0.5289973606134193,0.3636363636363636,0.6363636363636364,3
C014,23,-0.7157171909059211,-0.9177146519901777,-0.5137197298216646,0.0476190476190476,0.9523809523809524,4
C014,24,-0.7066678924514067,-0.9095102230418473,-0.5038255618609663,0.2105263157894736,0.7894736842105263,6
C015,1,0.510877778430128,0.1978126081871541,0.823942948673102,0.125,0.875,1
C015,2,0.5286789088370606,0.2161060324810958,0.8412517851930253,0.0,1.0,3
C015,3,0.5436186863896483,0.231536820280061,0.8557005524992356,0.08,0.92,0
C015,4,0.5586566756438294,0.2470302360990484,0.8702831151886103,0.125,0.875,1
C015,5,0.5720292774330225,0.2608280911806262,0.8832304636854187,0.1304347826086956,0.8695652173913043,2
C015,6,0.5849872161040459,0.2741103131173497,0.8958641190907422,0.1363636363636363,0.8636363636363636,3
C015,7,0.5981337663488289,0.2875006351882633,0.9087668975093944,0.1428571428571428,0.8571428571428572,4
C015,8,0.6152648513983917,0.3048742476080186,0.9256554551887648,0.0476190476190476,0.9523809523809524,4
C015,9,0.630373509430091,0.3202241925116493,0.9405228263485326,0.0909090909090909,0.9090909090909092,3
C015,10,0.6422727065576792,0.3323076593362588,0.9522377537790996,0.1739130434782608,0.8260869565217391,2
C015,11,0.6564773619646378,0.3466464249065899,0.9663082990226856,0.125,0.875,1
C015,12,0.667303583038826,0.3575132653306766,0.9770939007469752,0.1739130434782608,0.8260869565217391,2
C015,13,0.6820941583093547,0.3722880862986538,0.9919002303200556,0.1363636363636363,0.8636363636363636,3
C015,14,0.6994556236943681,0.3895290365764793,1.009382210812257,0.0,1.0,1
C015,15,0.7161835955057767,0.4061058604251285,1.0262613305864248,0.04,0.96,0
C015,16,0.7292469083163652,0.4189432829504706,1.0395505336822597,0.1739130434782608,0.8260869565217391,2
C015,17,0.743720146511632,0.4331278746013898,1.0543124184218742,0.0869565217391304,0.9130434782608696,2
C015,18,0.7600783775785861,0.4491412729518366,1.0710154822053355,0.04,0.96,0
C015,19,0.7742936169169233,0.4629647523963162,1.0856224814375304,0.125,0.875,1
C015,20,0.791116445507122,0.4792965457282476,1.1029363452859964,0.0833333333333333,0.9166666666666666,1
C015,21,0.8053764627196847,0.4930347031957784,1.1177182222435909,0.0909090909090909,0.9090909090909092,3
C015,22,0.8167934176773242,0.5039224873206825,1.129664348033966,0.1818181818181818,0.8181818181818181,3
C015,23,0.8303113217776448,0.5168915457221424,1.1437310978331472,0.12,0.88,0
C015,24,0.8410391545824851,0.5270396649929021,1.155038644172068,0.1818181818181818,0.8181818181818181,3
R000,1,-0.3254492068347776,-0.647339032801215,-0.0035593808683402,0.3333333333333333,0.6666666666666667,1
R000,2,-0.3348075683570628,-0.656159870394766,-0.0134552663193597,0.64,0.36,0
R000,3,-0.3382231983129619,-0.6590394255081542,-0.0174069711177696,0.52,0.48,0
R000,4,-0.3487575431885109,-0.6691200615310657,-0.028395024845956,0.7083333333333334,0.2916666666666666,1
R000,5,-0.3516250461540186,-0.671582851203075,-0.0316672411049621,0.5217391304347826,0.4782608695652174,2
R000,6,-0.3582322048940635,-0.6778600863129162,-0.0386043234752108,0.64,0.36,0
R000,7,-0.3630235934338983,-0.6823778604209554,-0.0436693264468412,0.5652173913043478,0.4347826086956522,2
R000,8,-0.3708753860033462,-0.6900465792635089,-0.0517041927431836,0.6666666666666666,0.3333333333333333,1
R000,9,-0.3764471975275078,-0.6954704855352338,-0.0574239095197817,0.5833333333333334,0.4166666666666666,1
R000,10,-0.3840712425278331,-0.7030151878703468,-0.0651272971853195,0.68,0.3199999999999999,0
R000,11,-0.3868102410431102,-0.7057345627325259,-0.0678859193536945,0.52,0.48,0
R000,12,-0.3918121929801454,-0.7108023188690092,-0.0728220670912817,0.56,0.4399999999999999,0
R000,13,-0.3963310530770484,-0.7153883895616546,-0.0772737165924422,0.5416666666666666,0.4583333333333333,1
R000,14,-0.4063501942494787,-0.7255280486411304,-0.087172339857827,0.6666666666666666,0.3333333333333333,1
R000,15,-0.415347642825739,-0.7347083828908892,-0.0959869027605887,0.6666666666666666,0.3333333333333333,1
R000,16,-0.4284086399828513,-0.7480095257886288,-0.1088077541770737,0.76,0.24,0
R000,17,-0.4420644917464069,-0.7619376030945417,-0.122191380398272,0.7916666666666666,0.2083333333333333,1
R000,18,-0.4624619582647112,-0.7826597402589629,-0.1422641762704595,0.9583333333333334,0.0416666666666666,1
R000,19,-0.4736448083913857,-0.7941879731111949,-0.1531016436715765,0.7083333333333334,0.2916666666666666,1
R000,20,-0.4834103129661586,-0.8043592187729067,-0.1624614071594104,0.72,0.28,0
R000,21,-0.4969180089570214,-0.8183326714318674,-0.1755033464821753,0.782608695652174,0.217391304347826,2
R000,22,-0.5142313096927195,-0.8361574625983927,-0.1923051567870461,0.875,0.125,1
R000,23,-0.5318267764642532,-0.8542901879506701,-0.2093633649778363,0.9166666666666666,0.0833333333333333,1
R000,24,-0.5506263392800811,-0.8736597642966129,-0.2275929142635493,0.9166666666666666,0.0833333333333333,1
R001,1,0.7306297839123228,0.4419256375742292,1.0193339302504163,0.36,0.64,25
R001,2,0.7383434760834039,0.4502493734697718,1.026437578697036,0.2608695652173913,0.7391304347826086,25
R001,3,0.7476650236498592,0.4601527972975535,1.035177250002165,0.24,0.76,25
R001,4,0.7562908251004103,0.4693323733693593,1.0432492768314614,0.2,0.8,25
R001,5,0.7610883435402221,0.4745876037617898,1.0475890833186543,0.3478260869565217,0.6521739130434783,25
R001,6,0.7682068994209916,0.4821109567069863,1.054302842134997,0.3181818181818182,0.6818181818181819,25
R001,7,0.77146942604399,0.4857028526676047,1.0572359994203753,0.36,0.64,25
R001,8,0.7707986528690225,0.485286114544872,1.0563111911931728,0.5,0.5,25
R001,9,0.7744580049018475,0.4891467920738076,1.0597692177298872,0.391304347826087,0.6086956521739131,25
R001,10,0.771514397787167,0.4863089572042846,1.0567198383700496,0.55,0.4499999999999999,25
R001,11,0.772480875691207,0.4873060120193877,1.0576557393630264,0.4347826086956521,0.5652173913043479,25
R001,12,0.7793728058952731,0.4941758825111952,1.064569729279351,0.28,0.72,25
R001,13,0.7858838477814567,0.500589703851418,1.0711779917114954,0.2916666666666667,0.7083333333333333,25
R001,14,0.7913266259912101,0.5058600494339125,1.0767932025485076,0.3181818181818182,0.6818181818181819,25
R001,15,0.7895241412180263,0.5038844420078268,1.0751638404282258,0.4782608695652174,0.5217391304347826,25
R001,16,0.7888275742332543,0.5029394388136748,1.074715709652834,0.4583333333333333,0.5416666666666667,25
R001,17,0.7910274430886456,0.5048154975419576,1.0772393886353335,0.4,0.6,25
R001,18,0.7918264483512112,0.505262747656251,1.0783901490461714,0.4583333333333333,0.5416666666666667,25
R001,19,0.7873440487428898,0.5004006006481185,1.074287496837661,0.5416666666666666,0.4583333333333333,25
R001,20,0.7836277893130411,0.496251591215475,1.0710039874106072,0.5416666666666666,0.4583333333333333,25
R001,21,0.7841317608426372,0.4962947267133671,1.0719687949719074,0.4583333333333333,0.5416666666666667,25
R001,22,0.7797616228063322,0.4914356145491363,1.068087631063528,0.5652173913043478,0.4347826086956522,25
R001,23,0.7792094917700115,0.4902979184254011,1.0681210651146218,0.48,0.52,25
R001,24,0.7752768712590979,0.4857789592507382,1.0647747832674577,0.5714285714285714,0.4285714285714286,25
R002,1,-0.1179722900501198,-0.5503970141477339,0.3144524340474942,1.0,0.0,3
R002,2,-0.1374600617862508,-0.5694454650890715,0.2945253415165697,0.95,0.05,5
R002,3,-0.1568427960914842,-0.5884511398969035,0.2747655477139351,0.9090909090909092,0.0909090909090909,3
R002,4,-0.1779480447725199,-0.6091826645928682,0.2532865750478284,0.9523809523809524,0.0476190476190476,4
R002,5,-0.1974070736590901,-0.6282712645688284,0.2334571172506482,0.9523809523809524,0.0476190476190476,4
R002,6,-0.2193695175997319,-0.6498741416288334,0.2111351064293695,1.0,0.0,4
R002,7,-0.2398801880582697,-0.6700605844228931,0.1903002083063534,0.9545454545454546,0.0454545454545454,3
R002,8,-0.2603174362796535,-0.6902236956839158,0.1695888231246087,0.95,0.05,5
R002,9,-0.2826564018637119,-0.712348515017323,0.1470357112898992,1.0,0.0,5
R002,10,-0.3027783415189108,-0.7323163944377833,0.1267597113999616,0.9090909090909092,0.0909090909090909,3
R002,11,-0.3221434846931988,-0.7515336685541134,0.1072466991677157,0.95,0.05,5
R002,12,-0.3412747097128373,-0.7705873564335229,0.0880379370078483,0.9545454545454546,0.0454545454545454,3
R002,13,-0.3585635029485132,-0.7878343551286661,0.0707073492316396,0.8571428571428571,0.1428571428571429,4
R002,14,-0.3758342318653228,-0.8050888092802126,0.0534203455495671,0.8636363636363636,0.1363636363636363,3
R002,15,-0.3945612432553609,-0.823843257167334,0.0347207706566121,0.9,0.0999999999999999,5
R002,16,-0.4136215806588379,-0.8429936672022463,0.0157505058845704,0.9444444444444444,0.0555555555555555,7
R002,17,-0.4346098529940531,-0.8640813917654361,-0.00513831422267,0.9565217391304348,0.0434782608695651,2
R002,18,-0.4546107475917157,-0.8841871000315185,-0.025034395151913,0.9,0.0999999999999999,5
R002,19,-0.4716894836047923,-0.9014096575906988,-0.0419693096188858,0.8421052631578947,0.1578947368421053,6
R002,20,-0.4892802596426955,-0.9192117755643924,-0.0593487437209985,0.8571428571428571,0.1428571428571429,4
R002,21,-0.5057072600020817,-0.9359073983338856,-0.0755071216702775,0.7894736842105263,0.2105263157894736,6
R002,22,-0.5267399757396142,-0.9573033485605522,-0.096176602918676,0.95,0.05,5
R002,23,-0.545968647982252,-0.9768983656368464,-0.1150389303276574,0.95,0.05,5
R002,24,-0.5642499521738236,-0.9955877555802334,-0.1329121487674137,0.9090909090909092,0.0909090909090909,3
R003,1,0.2768015115077016,-0.0756812037280378,0.6292842267434411,0.391304347826087,0.6086956521739131,2
R003,2,0.2747311570177734,-0.0772375795237318,0.6266998935592787,0.5,0.5,1
R003,3,0.2827996073259609,-0.0686895167092072,0.634288731361129,0.217391304347826,0.782608695652174,2
R003,4,0.2862353225666112,-0.0647761386657929,0.6372467837990154,0.36,0.64,0
R003,5,0.2838846124864556,-0.0667134989385768,0.634482723911488,0.5,0.5,1
R003,6,0.2809416111762408,-0.0692823187021268,0.6311655410546084,0.5217391304347826,0.4782608695652174,2
R003,7,0.2775312815668208,-0.0723801270538758,0.6274426901875174,0.5454545454545454,0.4545454545454546,3
R003,8,0.2765474879946168,-0.0731083959642279,0.6262033719534615,0.4761904761904761,0.5238095238095238,4
R003,9,0.2696692227756026,-0.0797335017052505,0.6190719472564558,0.625,0.375,1
R003,10,0.2634486595040289,-0.0857579942801605,0.6126553132882184,0.64,0.36,0
R003,11,0.2592184879915051,-0.0898027944957804,0.6082397704787907,0.5454545454545454,0.4545454545454546,3
R003,12,0.2567095411695261,-0.0922074278783176,0.6056265102173699,0.5,0.5,3
R003,13,0.256341874424794,-0.0925324553707471,0.6052162042203353,0.4545454545454545,0.5454545454545454,3
R003,14,0.2536200512115418,-0.0952729698597498,0.6025130722828335,0.5217391304347826,0.4782608695652174,2
R003,15,0.2479883478375048,-0.100983460216038,0.5969601558910478,0.5652173913043478,0.4347826086956522,2
R003,16,0.2467122476995601,-0.1023409590796116,0.595765454478732,0.4782608695652174,0.5217391304347826,2
R003,17,0.2504076071649267,-0.0987877307164914,0.5996029450463449,0.36,0.64,0
R003,18,0.2439445295796737,-0.1054778757968526,0.5933669349562,0.6086956521739131,0.3913043478260869,2
R003,19,0.2352283626978442,-0.1144868914942845,0.5849436168899731,0.6521739130434783,0.3478260869565217,2
R003,20,0.222177918073149,-0.1278791376533335,0.5722349737996317,0.782608695652174,0.217391304347826,2
R003,21,0.212943723041959,-0.1375116689173475,0.5633991150012656,0.64,0.36,0
R003,22,0.197992392421043,-0.1528632595323163,0.5488480443744024,0.8,0.1999999999999999,5
R003,23,0.1903323533091613,-0.1609254867461808,0.5415901933645035,0.5909090909090909,0.409090909090909,3
R003,24,0.1803844607763742,-0.1713658357402515,0.5321347572930001,0.7083333333333334,0.2916666666666666,1
R004,1,-0.3741611053961731,-0.7156297011107305,-0.0326925096816157,0.6956521739130435,0.3043478260869565,2
R004,2,-0.3844305478009503,-0.7254144220657239,-0.0434466735361766,0.68,0.3199999999999999,0
R004,3,-0.3826234174036529,-0.723177187441117,-0.0420696473661887,0.4166666666666667,0.5833333333333333,1
R004,4,-0.39077417544726,-0.7309987739696295,-0.0505495769248905,0.6818181818181818,0.3181818181818182,3
R004,5,-0.3914905196305408,-0.7314179088117292,-0.0515631304493524,0.4583333333333333,0.5416666666666667,1
R004,6,-0.3970960047633669,-0.736784810242441,-0.0574071992842928,0.6086956521739131,0.3913043478260869,2
R004,7,-0.4082025386584887,-0.7477493321943915,-0.0686557451225859,0.7391304347826086,0.2608695652173913,2
R004,8,-0.4157062908009487,-0.7551666812635267,-0.0762459003383705,0.6363636363636364,0.3636363636363636,3
R004,9,-0.4258212778644608,-0.7652006401099793,-0.0864419156189422,0.6818181818181818,0.3181818181818182,3
R004,10,-0.4382791350949604,-0.77763609738845,-0.0989221728014708,0.7916666666666666,0.2083333333333333,1
R004,11,-0.4496810442024443,-0.789050509151979,-0.1103115792529097,0.76,0.24,0
R004,12,-0.4569140258105186,-0.7963295701553833,-0.1174984814656538,0.6,0.4,0
R004,13,-0.4728263213102757,-0.8123638839869365,-0.1332887586336148,0.8333333333333334,0.1666666666666666,1
R004,14,-0.4873294216725478,-0.8270317999545699,-0.1476270433905258,0.8095238095238095,0.1904761904761904,4
R004,15,-0.4982227761367064,-0.8381063868282883,-0.1583391654451245,0.7391304347826086,0.2608695652173913,2
R004,16,-0.5154438992551084,-0.8555688710370879,-0.1753189274731287,0.8695652173913043,0.1304347826086956,2
R004,17,-0.5245911496713821,-0.8649600131112121,-0.1842222862315521,0.6363636363636364,0.3636363636363636,3
R004,18,-0.5379381387899023,-0.8786346362632764,-0.197241641316528,0.7727272727272727,0.2272727272727273,3
R004,19,-0.5543171412000057,-0.895411825858729,-0.2132224565412824,0.875,0.125,1
R004,20,-0.5733987921690028,-0.9149019924412348,-0.2318955918967708,0.9130434782608696,0.0869565217391304,2
R004,21,-0.5885840691035883,-0.930533632473232,-0.2466345057339445,0.8333333333333334,0.1666666666666666,1
R004,22,-0.6081958657694079,-0.9506364582295684,-0.2657552733092473,0.9090909090909092,0.0909090909090909,3
R004,23,-0.6275959281417156,-0.9705553731409902,-0.284636483142441,0.9166666666666666,0.0833333333333333,1
R004,24,-0.648274717147239,-0.9917648493749064,-0.3047845849195719,0.9565217391304348,0.0434782608695651,2
R005,1,0.0227867342689097,-0.2050116715136417,0.2505851400514611,0.1428571428571428,0.8571428571428572,25
R005,2,0.0376730692579224,-0.1893733948306762,0.2647195333465211,0.0833333333333333,0.9166666666666666,25
R005,3,0.0496866642658124,-0.1766963153235251,0.27606964385515,0.1304347826086956,0.8695652173913043,25
R005,4,0.0630240769824043,-0.1627692606656204,0.288817414630429,0.1363636363636363,0.8636363636363636,25
R005,5,0.0746743760548784,-0.1506403903370004,0.2999891424467574,0.1666666666666666,0.8333333333333334,25
R005,6,0.0896594540079507,-0.1352875637929344,0.3146064718088359,0.0869565217391304,0.9130434782608696,25
R005,7,0.1053407131577184,-0.1193261118348232,0.3300075381502602,0.08,0.92,25
R005,8,0.1163436877836232,-0.1080824128266264,0.3407697883938728,0.1428571428571428,0.8571428571428572,25
R005,9,0.1274346499330079,-0.0968078470692293,0.3516771469352451,0.1739130434782608,0.8260869565217391,25
R005,10,0.139757642664181,-0.0844203582017051,0.3639356435300672,0.12,0.88,25
R005,11,0.1537885807547019,-0.0704245317346871,0.3780016932440909,0.125,0.875,25
R005,12,0.1662957775345339,-0.0580095189458399,0.3906010740149078,0.1666666666666666,0.8333333333333334,25
R005,13,0.1804460033316952,-0.0439713470317845,0.4048633536951749,0.125,0.875,25
R005,14,0.1902392559499112,-0.0343632346197327,0.4148417465195552,0.24,0.76,25
R005,15,0.2036958601594335,-0.0211915304248729,0.42858325074374,0.12,0.88,25
R005,16,0.2197870431931567,-0.0054247656087687,0.4449988519950822,0.0416666666666666,0.9583333333333334,25
R005,17,0.2345537414545858,0.008944142967744,0.4601633399414276,0.08,0.92,25
R005,18,0.2448720145425167,0.0188070928692247,0.4709369362158087,0.1739130434782608,0.8260869565217391,25
R005,19,0.255790312101082,0.0292499464514362,0.4823306777507279,0.1739130434782608,0.8260869565217391,25
R005,20,0.2694883361002059,0.0423843596638567,0.4965923125365551,0.1666666666666666,0.8333333333333334,25
R005,21,0.2822613731231274,0.0545358357937265,0.5099869104525282,0.16,0.84,25
R005,22,0.2958421335776129,0.0674206412842053,0.5242636258710206,0.12,0.88,25
R005,23,0.308722499212099,0.0795466489822757,0.5378983494419223,0.0833333333333333,0.9166666666666666,25
R005,24,0.3232331049140749,0.09328232418348,0.5531838856446698,0.1304347826086956,0.8695652173913043,25
R006,1,-0.3576981707391912,-0.669447382557504,-0.0459489589208783,0.6666666666666666,0.3333333333333333,4
R006,2,-0.3636046120898367,-0.6748078289268703,-0.052401395252803,0.6190476190476191,0.3809523809523809,4
R006,3,-0.3764541076210603,-0.6871407009722696,-0.065767514269851,0.7619047619047619,0.2380952380952381,4
R006,4,-0.3758750259695598,-0.686093444127372,-0.0656566078117475,0.4347826086956521,0.5652173913043479,2
R006,5,-0.3916020475355326,-0.7014093778114829,-0.0817947172595822,0.8421052631578947,0.1578947368421053,6
R006,6,-0.4013008828391851,-0.7107486174854618,-0.0918531481929083,0.6842105263157895,0.3157894736842105,6
R006,7,-0.4087948045252748,-0.7179119846394144,-0.0996776244111352,0.6363636363636364,0.3636363636363636,3
R006,8,-0.4252299367839364,-0.7341046076990464,-0.1163552658688263,0.875,0.125,1
R006,9,-0.4337016618075798,-0.7423358657995782,-0.1250674578155813,0.6521739130434783,0.3478260869565217,2
R006,10,-0.4394503623741425,-0.7478936981343571,-0.1310070266139277,0.6,0.4,5
R006,11,-0.4480303852413131,-0.7563544769615432,-0.139706293521083,0.6666666666666666,0.3333333333333333,4
R006,12,-0.4634979141166116,-0.7717825377367658,-0.1552132904964575,0.8,0.1999999999999999,5
R006,13,-0.4729151014963725,-0.7812080451499628,-0.1646221578427823,0.6842105263157895,0.3157894736842105,6
R006,14,-0.4848293666757742,-0.7932223467088058,-0.1764363866427427,0.7727272727272727,0.2272727272727273,3
R006,15,-0.4953080992594864,-0.8038490858178087,-0.1867671127011641,0.7272727272727273,0.2727272727272727,3
R006,16,-0.5083453549465615,-0.8170929551703957,-0.1995977547227273,0.75,0.25,5
R006,17,-0.5274357568784869,-0.8364183110901622,-0.2184532026668115,0.9130434782608696,0.0869565217391304,2
R006,18,-0.5455497040135227,-0.8548001119033372,-0.2362992961237081,0.85,0.15,5
R006,19,-0.5552903782069386,-0.8648627715553254,-0.2457179848585517,0.6842105263157895,0.3157894736842105,6
R006,20,-0.5697344296580951,-0.8796991659757851,-0.259769693340405,0.8181818181818182,0.1818181818181817,3
R006,21,-0.5853599107088238,-0.8957679823802636,-0.274951839037384,0.8333333333333334,0.1666666666666666,7
R006,22,-0.6003361138196749,-0.911267515614716,-0.2894047120246337,0.8260869565217391,0.1739130434782608,2
R006,23,-0.623327632224065,-0.9348251860660725,-0.3118300783820575,1.0,0.0,3
R006,24,-0.6438649355071974,-0.9559500517508062,-0.3317798192635885,1.0,0.0,6
R007,1,0.5204882258109733,0.1769393428517112,0.8640371087702354,0.125,0.875,1
R007,2,0.5331475833877273,0.1901541500717288,0.8761410167037257,0.1363636363636363,0.8636363636363636,3
R007,3,0.5362352900721654,0.1937341328478706,0.8787364472964602,0.3478260869565217,0.6521739130434783,2
